timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence
2020-02-12 08:24:24-08:00,,,0.0,,,,,96,27,,
2020-02-12 08:24:26-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:24:27-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:24:29-08:00,,,0.0,,,,,96,27,,
2020-02-12 08:24:32-08:00,,,0.0,,,,,95,27,,
2020-02-12 08:24:33-08:00,,,0.0,,,,,100,27,,
2020-02-12 08:24:34-08:00,,,0.0,,,,,103,27,,
2020-02-12 08:24:35-08:00,,,0.0,,,,,102,27,,
2020-02-12 08:24:39-08:00,,,0.0,,,,,103,27,,
2020-02-12 08:24:40-08:00,,,0.0,,,,,102,27,,
2020-02-12 08:24:42-08:00,,,0.0,,,,,103,27,,
2020-02-12 08:24:43-08:00,,,0.0,,,,,101,27,,
2020-02-12 08:24:44-08:00,,,0.0,,,,,100,27,,
2020-02-12 08:24:45-08:00,,,0.0,,,,,101,27,,
2020-02-12 08:24:46-08:00,,,0.0,,,,,102,27,,
2020-02-12 08:24:47-08:00,,,0.0,,,,,101,27,,
2020-02-12 08:24:48-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:24:52-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:24:53-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:24:54-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:24:55-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:24:57-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:24:59-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:25:00-08:00,,,0.0,,,,,96,27,,
2020-02-12 08:25:01-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:25:02-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:25:04-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:25:06-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:25:07-08:00,,,0.0,,,,,95,27,,
2020-02-12 08:25:08-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:25:09-08:00,,,0.0,,,,,101,27,,
2020-02-12 08:25:10-08:00,,,0.0,,,,,103,27,,
2020-02-12 08:25:12-08:00,,,0.0,,,,,106,27,,
2020-02-12 08:25:13-08:00,,,0.0,,,,,107,27,,
2020-02-12 08:25:14-08:00,,,0.0,,,,,109,27,,
2020-02-12 08:25:15-08:00,,,0.0,,,,,110,27,,
2020-02-12 08:25:16-08:00,,,0.0,,,,,111,27,,
2020-02-12 08:25:17-08:00,,,0.0,,,,,109,27,,
2020-02-12 08:25:18-08:00,,,0.0,,,,,108,27,,
2020-02-12 08:25:19-08:00,,,0.0,,,,,105,27,,
2020-02-12 08:25:20-08:00,,,0.0,,,,,103,27,,
2020-02-12 08:25:21-08:00,,,0.0,,,,,100,27,,
2020-02-12 08:25:22-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:25:23-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:25:24-08:00,,,0.0,,,,,95,27,,
2020-02-12 08:25:25-08:00,,,0.0,,,,,93,27,,
2020-02-12 08:25:26-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:25:27-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:25:28-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:25:29-08:00,,,0.0,,,,,81,27,,
2020-02-12 08:25:30-08:00,,,0.0,,,,,80,27,,
2020-02-12 08:25:35-08:00,,,0.0,,,,,79,27,,
2020-02-12 08:25:36-08:00,,,0.0,,,,,81,27,,
2020-02-12 08:25:37-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:25:39-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:25:40-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:25:42-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:25:43-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:25:44-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:25:45-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:25:46-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:25:47-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:25:48-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:25:50-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:25:51-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:25:54-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:25:55-08:00,,,0.0,,,,,95,27,,
2020-02-12 08:25:56-08:00,,,0.0,,,,,100,27,,
2020-02-12 08:25:57-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:25:58-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:25:59-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:26:01-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:26:02-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:26:03-08:00,,,0.0,,,,,99,27,,
2020-02-12 08:26:05-08:00,,,0.0,,,,,97,27,,
2020-02-12 08:26:08-08:00,,,0.0,,,,,96,27,,
2020-02-12 08:26:10-08:00,,,0.0,,,,,95,27,,
2020-02-12 08:26:11-08:00,,,0.0,,,,,96,27,,
2020-02-12 08:26:12-08:00,,,0.0,,,,,94,27,,
2020-02-12 08:26:13-08:00,,,0.0,,,,,93,27,,
2020-02-12 08:26:14-08:00,,,0.0,,,,,95,27,,
2020-02-12 08:26:16-08:00,,,0.0,,,,,96,27,,
2020-02-12 08:26:18-08:00,,,0.0,,,,,95,27,,
2020-02-12 08:26:19-08:00,,,0.0,,,,,94,27,,
2020-02-12 08:26:31-08:00,,,0.0,,,,,93,27,,
2020-02-12 08:26:34-08:00,,,0.0,,,,,92,27,,
2020-02-12 08:26:35-08:00,,,0.0,,,,,94,27,,
2020-02-12 08:26:36-08:00,,,0.0,,,,,93,27,,
2020-02-12 08:26:38-08:00,,,0.0,,,,,92,27,,
2020-02-12 08:26:40-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:26:42-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:26:43-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:26:44-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:26:46-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:26:48-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:26:50-08:00,,,0.0,,,,,92,27,,
2020-02-12 08:26:51-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:26:52-08:00,,,0.0,,,,,93,27,,
2020-02-12 08:26:53-08:00,,,0.0,,,,,92,27,,
2020-02-12 08:26:55-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:26:56-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:26:57-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:27:00-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:27:01-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:27:04-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:27:07-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:27:08-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:27:09-08:00,,,0.0,,,,,92,27,,
2020-02-12 08:27:10-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:27:11-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:27:12-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:27:14-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:27:15-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:27:21-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:27:22-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:27:26-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:27:28-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:27:30-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:31-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:27:32-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:33-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:27:34-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:36-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:27:37-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:38-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:27:40-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:41-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:27:42-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:27:47-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:27:48-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:27:49-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:51-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:27:52-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:53-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:27:56-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:27:58-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:27:59-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:28:00-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:28:01-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:28:02-08:00,,,0.0,,,,,81,27,,
2020-02-12 08:28:05-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:28:08-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:28:09-08:00,,,0.0,,,,,80,27,,
2020-02-12 08:28:10-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:28:12-08:00,,,0.0,,,,,81,27,,
2020-02-12 08:28:14-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:28:15-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:28:17-08:00,,,0.0,,,,,81,27,,
2020-02-12 08:28:18-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:28:19-08:00,,,0.0,,,,,81,27,,
2020-02-12 08:28:22-08:00,,,0.0,,,,,80,27,,
2020-02-12 08:28:23-08:00,,,0.0,,,,,81,27,,
2020-02-12 08:28:24-08:00,,,0.0,,,,,80,27,,
2020-02-12 08:28:26-08:00,,,0.0,,,,,79,27,,
2020-02-12 08:28:29-08:00,,,0.0,,,,,80,27,,
2020-02-12 08:28:30-08:00,,,0.0,,,,,78,27,,
2020-02-12 08:28:32-08:00,,,0.0,,,,,79,27,,
2020-02-12 08:28:34-08:00,,,0.0,,,,,78,27,,
2020-02-12 08:28:35-08:00,,,0.0,,,,,79,27,,
2020-02-12 08:28:37-08:00,,,0.0,,,,,80,27,,
2020-02-12 08:28:38-08:00,,,0.0,,,,,78,27,,
2020-02-12 08:28:39-08:00,,,0.0,,,,,77,27,,
2020-02-12 08:28:42-08:00,,,0.0,,,,,78,27,,
2020-02-12 08:28:43-08:00,,,0.0,,,,,76,27,,
2020-02-12 08:28:45-08:00,,,0.0,,,,,75,27,,
2020-02-12 08:28:46-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:28:47-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:28:48-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:28:52-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:28:53-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:28:54-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:28:55-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:28:56-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:00-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:29:01-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:02-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:29:03-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:06-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:29:09-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:29:10-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:11-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:29:12-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:29:13-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:29:16-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:29:17-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:29:19-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:21-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:29:26-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:27-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:29:28-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:29:31-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:29:32-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:29:33-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:29:34-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:29:35-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:29:36-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:38-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:29:39-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:29:40-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:29:41-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:29:42-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:29:44-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:29:46-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:29:47-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:29:48-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:29:50-08:00,,,0.0,,,,,79,27,,
2020-02-12 08:29:51-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:29:52-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:29:53-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:29:55-08:00,,,0.0,,,,,80,27,,
2020-02-12 08:29:56-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:29:57-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:29:58-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:29:59-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:30:00-08:00,,,0.0,,,,,85,27,,
2020-02-12 08:30:02-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:30:03-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:30:05-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:30:06-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:30:07-08:00,,,0.0,,,,,84,27,,
2020-02-12 08:30:08-08:00,,,0.0,,,,,82,27,,
2020-02-12 08:30:09-08:00,,,0.0,,,,,83,27,,
2020-02-12 08:30:10-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:30:11-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:30:12-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:30:13-08:00,,,0.0,,,,,91,27,,
2020-02-12 08:30:15-08:00,,,0.0,,,,,90,27,,
2020-02-12 08:30:16-08:00,,,0.0,,,,,87,27,,
2020-02-12 08:30:17-08:00,,,0.0,,,,,86,27,,
2020-02-12 08:30:18-08:00,,,0.0,,,,,89,27,,
2020-02-12 08:30:19-08:00,,,0.0,,,,,88,27,,
2020-02-12 08:30:21-08:00,,,0.0,,,,,93,27,,
2020-02-12 08:30:22-08:00,,,0.0,,,,,92,27,,
2020-02-12 08:30:25-08:00,,,0.0,,,,,98,27,,
2020-02-12 08:30:26-08:00,,,0.0,,,,,102,27,,
2020-02-12 08:30:27-08:00,,,0.0,,,,,106,27,,
2020-02-12 08:30:28-08:00,,,0.0,,,,,106,27,,
2020-02-12 08:30:30-08:00,,,0.0,,,,,107,27,,
2020-02-12 08:30:31-08:00,,,0.0,,,,,105,27,,
2020-02-12 08:30:32-08:00,,,0.0,,,,,106,27,,
2020-02-12 08:30:34-08:00,,,0.0,,,,,105,27,,
2020-02-12 08:30:36-08:00,,,0.0,,,,,102,27,,
2020-02-12 08:30:38-08:00,,,0.0,,,,,103,27,,
2020-02-12 08:30:40-08:00,,,0.0,,,,,102,27,,
2020-02-12 08:30:41-08:00,,,0.0,,,,,103,27,,
2020-02-12 08:30:43-08:00,,,0.0,,,,,104,27,,
2020-02-12 08:30:44-08:00,,,0.0,,,,,107,27,,
2020-02-12 08:30:45-08:00,,,0.0,,,,,106,27,,
2020-02-12 08:30:46-08:00,,,0.0,,,,,109,27,,
2020-02-12 08:30:47-08:00,,,0.0,,,,,108,27,,
2020-02-12 08:30:48-08:00,,,0.0,,,,,111,27,,
2020-02-12 08:30:49-08:00,,,0.0,,,,,112,27,,
2020-02-12 08:30:50-08:00,,,0.0,,,,,114,27,,
2020-02-12 08:30:51-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:30:52-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:30:56-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:30:59-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:31:00-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:31:01-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:31:03-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:31:04-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:31:07-08:00,,,0.0,,,,,120,27,,
2020-02-12 08:31:12-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:31:13-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:31:14-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:31:15-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:16-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:31:17-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:31:18-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:21-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:31:22-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:23-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:31:26-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:28-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:31:29-08:00,,,0.0,,,,,113,27,,
2020-02-12 08:31:30-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:31-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:31:32-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:31:33-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:31:34-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:31:35-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:31:37-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:38-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:31:39-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:40-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:31:41-08:00,,,0.0,,,,,114,27,,
2020-02-12 08:31:43-08:00,,,0.0,,,,,113,27,,
2020-02-12 08:31:44-08:00,,,0.0,,,,,112,27,,
2020-02-12 08:31:46-08:00,,,0.0,,,,,111,27,,
2020-02-12 08:31:48-08:00,,,0.0,,,,,109,27,,
2020-02-12 08:31:49-08:00,,,0.0,,,,,110,27,,
2020-02-12 08:31:50-08:00,,,0.0,,,,,112,27,,
2020-02-12 08:31:51-08:00,,,0.0,,,,,113,27,,
2020-02-12 08:31:52-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:31:53-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:31:56-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:31:59-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:32:01-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:32:03-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:32:04-08:00,,,0.0,,,,,114,27,,
2020-02-12 08:32:05-08:00,,,0.0,,,,,113,27,,
2020-02-12 08:32:07-08:00,,,0.0,,,,,114,27,,
2020-02-12 08:32:10-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:32:11-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:32:13-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:32:15-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:32:18-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:32:19-08:00,,,0.0,,,,,114,27,,
2020-02-12 08:32:25-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:32:27-08:00,,,0.0,,,,,114,27,,
2020-02-12 08:32:28-08:00,,,0.0,,,,,120,27,,
2020-02-12 08:32:29-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:32:30-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:32:31-08:00,,,0.0,,,,,119,27,,
2020-02-12 08:32:32-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:32:34-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:32:35-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:32:37-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:32:38-08:00,,,0.0,,,,,114,27,,
2020-02-12 08:32:39-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:32:40-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:32:41-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:32:42-08:00,,,0.0,,,,,117,27,,
2020-02-12 08:32:43-08:00,,,0.0,,,,,115,27,,
2020-02-12 08:32:44-08:00,,,0.0,,,,,116,27,,
2020-02-12 08:32:46-08:00,,,0.0,,,,,118,27,,
2020-02-12 08:32:47-08:00,,,0.0,,,,,121,27,,
2020-02-12 08:32:48-08:00,,,0.0,,,,,120,27,,
2020-02-12 08:32:49-08:00,,,0.0,,,,,121,27,,
2020-02-12 08:32:50-08:00,,,0.0,,,,,122,27,,
2020-02-12 08:32:51-08:00,,,0.0,,,,,123,27,,
2020-02-12 08:32:52-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:32:54-08:00,,,0.0,,,,,124,27,,
2020-02-12 08:32:56-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:32:57-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:32:58-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:00-08:00,,,0.0,,,,,128,27,,
2020-02-12 08:33:01-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:03-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:33:06-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:07-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:33:08-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:11-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:33:13-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:14-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:33:15-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:33:16-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:18-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:33:19-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:20-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:33:21-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:22-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:33:24-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:33:27-08:00,,,0.0,,,,,124,27,,
2020-02-12 08:33:28-08:00,,,0.0,,,,,123,27,,
2020-02-12 08:33:29-08:00,,,0.0,,,,,124,27,,
2020-02-12 08:33:30-08:00,,,0.0,,,,,123,27,,
2020-02-12 08:33:31-08:00,,,0.0,,,,,124,27,,
2020-02-12 08:33:35-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:33:36-08:00,,,0.0,,,,,124,27,,
2020-02-12 08:33:37-08:00,,,0.0,,,,,123,27,,
2020-02-12 08:33:38-08:00,,,0.0,,,,,122,27,,
2020-02-12 08:33:39-08:00,,,0.0,,,,,123,27,,
2020-02-12 08:33:41-08:00,,,0.0,,,,,121,27,,
2020-02-12 08:33:43-08:00,,,0.0,,,,,123,27,,
2020-02-12 08:33:44-08:00,,,0.0,,,,,122,27,,
2020-02-12 08:33:49-08:00,,,0.0,,,,,120,27,,
2020-02-12 08:33:50-08:00,,,0.0,,,,,124,27,,
2020-02-12 08:33:52-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:33:53-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:54-08:00,,,0.0,,,,,128,27,,
2020-02-12 08:33:55-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:33:56-08:00,,,0.0,,,,,128,27,,
2020-02-12 08:33:57-08:00,,,0.0,,,,,130,27,,
2020-02-12 08:33:58-08:00,,,0.0,,,,,132,27,,
2020-02-12 08:33:59-08:00,,,0.0,,,,,135,27,,
2020-02-12 08:34:00-08:00,,,0.0,,,,,137,27,,
2020-02-12 08:34:01-08:00,,,0.0,,,,,139,27,,
2020-02-12 08:34:03-08:00,,,0.0,,,,,140,27,,
2020-02-12 08:34:04-08:00,,,0.0,,,,,139,27,,
2020-02-12 08:34:07-08:00,,,0.0,,,,,138,27,,
2020-02-12 08:34:09-08:00,,,0.0,,,,,136,27,,
2020-02-12 08:34:12-08:00,,,0.0,,,,,135,27,,
2020-02-12 08:34:15-08:00,,,0.0,,,,,132,27,,
2020-02-12 08:34:16-08:00,,,0.0,,,,,130,27,,
2020-02-12 08:34:19-08:00,,,0.0,,,,,129,27,,
2020-02-12 08:34:24-08:00,,,0.0,,,,,128,27,,
2020-02-12 08:34:28-08:00,,,0.0,,,,,129,27,,
2020-02-12 08:34:34-08:00,,,0.0,,,,,128,27,,
2020-02-12 08:34:36-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:34:42-08:00,,,0.0,,,,,126,27,,
2020-02-12 08:34:46-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:35:01-08:00,,,0.0,,,,,127,27,,
2020-02-12 08:35:02-08:00,,,0.0,,,,,125,27,,
2020-02-12 08:35:03-08:00,,,0.0,,,,,126,27,,
