Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
,00:51:27,113,,,,,,,,,
,00:51:28,113,,,,,,,,,
,00:51:29,113,,,,,,,,,
,00:51:30,113,,,,,,,,,
,00:51:31,113,,,,,,,,,
,00:51:32,113,,,,,,,,,
,00:51:33,113,,,,,,,,,
,00:51:34,113,,,,,,,,,
,00:51:35,113,,,,,,,,,
,00:51:36,113,,,,,,,,,
,00:51:37,113,,,,,,,,,
,00:51:38,112,,,,,,,,,
,00:51:39,112,,,,,,,,,
,00:51:40,112,,,,,,,,,
,00:51:41,112,,,,,,,,,
,00:51:42,112,,,,,,,,,
,00:51:43,113,,,,,,,,,
,00:51:44,113,,,,,,,,,
,00:51:45,113,,,,,,,,,
,00:51:46,113,,,,,,,,,
,00:51:47,114,,,,,,,,,
,00:51:48,115,,,,,,,,,
,00:51:49,116,,,,,,,,,
,00:51:50,116,,,,,,,,,
,00:51:51,117,,,,,,,,,
,00:51:52,117,,,,,,,,,
,00:51:53,117,,,,,,,,,
,00:51:54,117,,,,,,,,,
,00:51:55,116,,,,,,,,,
,00:51:56,116,,,,,,,,,
,00:51:57,116,,,,,,,,,
,00:51:58,117,,,,,,,,,
,00:51:59,117,,,,,,,,,
,00:52:00,117,,,,,,,,,
,00:52:01,116,,,,,,,,,
,00:52:02,115,,,,,,,,,
,00:52:03,115,,,,,,,,,
,00:52:04,115,,,,,,,,,
,00:52:05,115,,,,,,,,,
,00:52:06,115,,,,,,,,,
,00:52:07,115,,,,,,,,,
,00:52:08,116,,,,,,,,,
,00:52:09,115,,,,,,,,,
,00:52:10,115,,,,,,,,,
,00:52:11,114,,,,,,,,,
,00:52:12,113,,,,,,,,,
,00:52:13,112,,,,,,,,,
,00:52:14,112,,,,,,,,,
,00:52:15,112,,,,,,,,,
,00:52:16,112,,,,,,,,,
,00:52:17,112,,,,,,,,,
,00:52:18,112,,,,,,,,,
,00:52:19,112,,,,,,,,,
,00:52:20,112,,,,,,,,,
,00:52:21,112,,,,,,,,,
,00:52:22,111,,,,,,,,,
,00:52:23,110,,,,,,,,,
,00:52:24,111,,,,,,,,,
,00:52:25,111,,,,,,,,,
,00:52:26,112,,,,,,,,,
,00:52:27,113,,,,,,,,,
,00:52:28,114,,,,,,,,,
,00:52:29,113,,,,,,,,,
,00:52:30,113,,,,,,,,,
,00:52:31,113,,,,,,,,,
,00:52:32,113,,,,,,,,,
,00:52:33,113,,,,,,,,,
,00:52:34,112,,,,,,,,,
,00:52:35,112,,,,,,,,,
,00:52:36,113,,,,,,,,,
,00:52:37,113,,,,,,,,,
,00:52:38,113,,,,,,,,,
,00:52:39,113,,,,,,,,,
,00:52:40,113,,,,,,,,,
,00:52:41,113,,,,,,,,,
,00:52:42,113,,,,,,,,,
,00:52:43,112,,,,,,,,,
,00:52:44,113,,,,,,,,,
,00:52:45,113,,,,,,,,,
,00:52:46,113,,,,,,,,,
,00:52:47,114,,,,,,,,,
,00:52:48,114,,,,,,,,,
,00:52:49,113,,,,,,,,,
,00:52:50,113,,,,,,,,,
,00:52:51,113,,,,,,,,,
,00:52:52,113,,,,,,,,,
,00:52:53,113,,,,,,,,,
,00:52:54,112,,,,,,,,,
,00:52:55,112,,,,,,,,,
,00:52:56,112,,,,,,,,,
,00:52:57,112,,,,,,,,,
,00:52:58,111,,,,,,,,,
,00:52:59,111,,,,,,,,,
,00:53:00,111,,,,,,,,,
,00:53:01,112,,,,,,,,,
,00:53:02,113,,,,,,,,,
,00:53:03,114,,,,,,,,,
,00:53:04,115,,,,,,,,,
,00:53:05,116,,,,,,,,,
,00:53:06,116,,,,,,,,,
,00:53:07,116,,,,,,,,,
,00:53:08,116,,,,,,,,,
,00:53:09,117,,,,,,,,,
,00:53:10,118,,,,,,,,,
,00:53:11,118,,,,,,,,,
,00:53:12,118,,,,,,,,,
,00:53:13,119,,,,,,,,,
,00:53:14,119,,,,,,,,,
,00:53:15,118,,,,,,,,,
,00:53:16,118,,,,,,,,,
,00:53:17,117,,,,,,,,,
,00:53:18,115,,,,,,,,,
,00:53:19,114,,,,,,,,,
,00:53:20,112,,,,,,,,,
,00:53:21,111,,,,,,,,,
,00:53:22,111,,,,,,,,,
,00:53:23,112,,,,,,,,,
,00:53:24,113,,,,,,,,,
,00:53:25,113,,,,,,,,,
,00:53:26,112,,,,,,,,,
,00:53:27,112,,,,,,,,,
,00:53:28,112,,,,,,,,,
,00:53:29,112,,,,,,,,,
,00:53:30,111,,,,,,,,,
,00:53:31,111,,,,,,,,,
,00:53:32,111,,,,,,,,,
,00:53:33,111,,,,,,,,,
,00:53:34,111,,,,,,,,,
,00:53:35,111,,,,,,,,,
,00:53:36,112,,,,,,,,,
,00:53:37,114,,,,,,,,,
,00:53:38,116,,,,,,,,,
,00:53:39,116,,,,,,,,,
,00:53:40,117,,,,,,,,,
,00:53:41,117,,,,,,,,,
,00:53:42,116,,,,,,,,,
,00:53:43,115,,,,,,,,,
,00:53:44,114,,,,,,,,,
,00:53:45,113,,,,,,,,,
,00:53:46,112,,,,,,,,,
,00:53:47,111,,,,,,,,,
,00:53:48,112,,,,,,,,,
,00:53:49,112,,,,,,,,,
,00:53:50,112,,,,,,,,,
,00:53:51,112,,,,,,,,,
,00:53:52,112,,,,,,,,,
,00:53:53,112,,,,,,,,,
,00:53:54,112,,,,,,,,,
,00:53:55,112,,,,,,,,,
,00:53:56,112,,,,,,,,,
,00:53:57,111,,,,,,,,,
,00:53:58,109,,,,,,,,,
,00:53:59,108,,,,,,,,,
,00:54:00,107,,,,,,,,,
,00:54:01,106,,,,,,,,,
,00:54:02,106,,,,,,,,,
,00:54:03,107,,,,,,,,,
,00:54:04,107,,,,,,,,,
,00:54:05,108,,,,,,,,,
,00:54:06,108,,,,,,,,,
,00:54:07,108,,,,,,,,,
,00:54:08,107,,,,,,,,,
,00:54:09,108,,,,,,,,,
,00:54:10,109,,,,,,,,,
,00:54:11,110,,,,,,,,,
,00:54:12,110,,,,,,,,,
,00:54:13,112,,,,,,,,,
,00:54:14,113,,,,,,,,,
,00:54:15,112,,,,,,,,,
,00:54:16,110,,,,,,,,,
,00:54:17,108,,,,,,,,,
,00:54:18,107,,,,,,,,,
,00:54:19,106,,,,,,,,,
,00:54:20,106,,,,,,,,,
,00:54:21,106,,,,,,,,,
,00:54:22,107,,,,,,,,,
,00:54:23,109,,,,,,,,,
,00:54:24,108,,,,,,,,,
,00:54:25,108,,,,,,,,,
,00:54:26,108,,,,,,,,,
,00:54:27,108,,,,,,,,,
,00:54:28,108,,,,,,,,,
,00:54:29,107,,,,,,,,,
,00:54:30,108,,,,,,,,,
,00:54:31,108,,,,,,,,,
,00:54:32,109,,,,,,,,,
,00:54:33,110,,,,,,,,,
,00:54:34,110,,,,,,,,,
,00:54:35,109,,,,,,,,,
,00:54:36,109,,,,,,,,,
,00:54:37,108,,,,,,,,,
,00:54:38,108,,,,,,,,,
,00:54:39,110,,,,,,,,,
,00:54:40,111,,,,,,,,,
,00:54:41,112,,,,,,,,,
,00:54:42,112,,,,,,,,,
,00:54:43,113,,,,,,,,,
,00:54:44,114,,,,,,,,,
,00:54:45,114,,,,,,,,,
,00:54:46,113,,,,,,,,,
,00:54:47,113,,,,,,,,,
,00:54:48,111,,,,,,,,,
,00:54:49,109,,,,,,,,,
,00:54:50,108,,,,,,,,,
,00:54:51,108,,,,,,,,,
,00:54:52,106,,,,,,,,,
,00:54:53,106,,,,,,,,,
,00:54:54,106,,,,,,,,,
,00:54:55,107,,,,,,,,,
,00:54:56,107,,,,,,,,,
,00:54:57,108,,,,,,,,,
,00:54:58,109,,,,,,,,,
,00:54:59,109,,,,,,,,,
,00:55:00,109,,,,,,,,,
,00:55:01,109,,,,,,,,,
,00:55:02,108,,,,,,,,,
,00:55:03,108,,,,,,,,,
,00:55:04,107,,,,,,,,,
,00:55:05,107,,,,,,,,,
,00:55:06,107,,,,,,,,,
,00:55:07,108,,,,,,,,,
,00:55:08,108,,,,,,,,,
,00:55:09,108,,,,,,,,,
,00:55:10,109,,,,,,,,,
,00:55:11,110,,,,,,,,,
,00:55:12,110,,,,,,,,,
,00:55:13,110,,,,,,,,,
,00:55:14,110,,,,,,,,,
,00:55:15,110,,,,,,,,,
,00:55:16,114,,,,,,,,,
,00:55:17,116,,,,,,,,,
,00:55:18,117,,,,,,,,,
,00:55:19,118,,,,,,,,,
,00:55:20,119,,,,,,,,,
,00:55:21,118,,,,,,,,,
,00:55:22,116,,,,,,,,,
,00:55:23,114,,,,,,,,,
,00:55:24,111,,,,,,,,,
,00:55:25,110,,,,,,,,,
,00:55:26,108,,,,,,,,,
,00:55:27,108,,,,,,,,,
,00:55:28,108,,,,,,,,,
,00:55:29,108,,,,,,,,,
,00:55:30,108,,,,,,,,,
,00:55:31,111,,,,,,,,,
,00:55:32,112,,,,,,,,,
,00:55:33,113,,,,,,,,,
,00:55:34,113,,,,,,,,,
,00:55:35,113,,,,,,,,,
,00:55:36,114,,,,,,,,,
,00:55:37,113,,,,,,,,,
,00:55:38,112,,,,,,,,,
,00:55:39,110,,,,,,,,,
,00:55:40,109,,,,,,,,,
,00:55:41,109,,,,,,,,,
,00:55:42,109,,,,,,,,,
,00:55:43,109,,,,,,,,,
,00:55:44,110,,,,,,,,,
,00:55:45,111,,,,,,,,,
,00:55:46,113,,,,,,,,,
,00:55:47,114,,,,,,,,,
,00:55:48,114,,,,,,,,,
,00:55:49,114,,,,,,,,,
,00:55:50,114,,,,,,,,,
,00:55:51,114,,,,,,,,,
,00:55:52,114,,,,,,,,,
,00:55:53,114,,,,,,,,,
,00:55:54,115,,,,,,,,,
,00:55:55,116,,,,,,,,,
,00:55:56,117,,,,,,,,,
,00:55:57,119,,,,,,,,,
,00:55:58,119,,,,,,,,,
,00:55:59,119,,,,,,,,,
,00:56:00,119,,,,,,,,,
,00:56:01,118,,,,,,,,,
,00:56:02,118,,,,,,,,,
,00:56:03,117,,,,,,,,,
,00:56:04,116,,,,,,,,,
,00:56:05,115,,,,,,,,,
,00:56:06,115,,,,,,,,,
,00:56:07,115,,,,,,,,,
,00:56:08,115,,,,,,,,,
,00:56:09,116,,,,,,,,,
,00:56:10,116,,,,,,,,,
,00:56:11,117,,,,,,,,,
,00:56:12,118,,,,,,,,,
,00:56:13,119,,,,,,,,,
,00:56:14,120,,,,,,,,,
,00:56:15,122,,,,,,,,,
,00:56:16,122,,,,,,,,,
,00:56:17,120,,,,,,,,,
,00:56:18,119,,,,,,,,,
,00:56:19,116,,,,,,,,,
,00:56:20,113,,,,,,,,,
,00:56:21,112,,,,,,,,,
,00:56:22,112,,,,,,,,,
,00:56:23,112,,,,,,,,,
,00:56:24,111,,,,,,,,,
,00:56:25,111,,,,,,,,,
,00:56:26,111,,,,,,,,,
,00:56:27,111,,,,,,,,,
,00:56:28,110,,,,,,,,,
,00:56:29,109,,,,,,,,,
,00:56:30,109,,,,,,,,,
,00:56:31,109,,,,,,,,,
,00:56:32,109,,,,,,,,,
,00:56:33,109,,,,,,,,,
,00:56:34,109,,,,,,,,,
,00:56:35,108,,,,,,,,,
,00:56:36,108,,,,,,,,,
,00:56:37,105,,,,,,,,,
,00:56:38,105,,,,,,,,,
,00:56:39,106,,,,,,,,,
,00:56:40,107,,,,,,,,,
,00:56:41,108,,,,,,,,,
,00:56:42,108,,,,,,,,,
,00:56:43,108,,,,,,,,,
,00:56:44,108,,,,,,,,,
,00:56:45,108,,,,,,,,,
,00:56:46,108,,,,,,,,,
,00:56:47,108,,,,,,,,,
,00:56:48,108,,,,,,,,,
,00:56:49,108,,,,,,,,,
,00:56:50,108,,,,,,,,,
,00:56:51,107,,,,,,,,,
,00:56:52,106,,,,,,,,,
,00:56:53,106,,,,,,,,,
,00:56:54,106,,,,,,,,,
,00:56:55,106,,,,,,,,,
,00:56:56,106,,,,,,,,,
,00:56:57,105,,,,,,,,,
,00:56:58,105,,,,,,,,,
,00:56:59,104,,,,,,,,,
,00:57:00,104,,,,,,,,,
,00:57:01,105,,,,,,,,,
,00:57:02,105,,,,,,,,,
,00:57:03,105,,,,,,,,,
,00:57:04,105,,,,,,,,,
,00:57:05,105,,,,,,,,,
,00:57:06,105,,,,,,,,,
,00:57:07,105,,,,,,,,,
,00:57:08,105,,,,,,,,,
,00:57:09,105,,,,,,,,,
,00:57:10,106,,,,,,,,,
,00:57:11,106,,,,,,,,,
,00:57:12,106,,,,,,,,,
,00:57:13,106,,,,,,,,,
,00:57:14,106,,,,,,,,,
,00:57:15,106,,,,,,,,,
,00:57:16,107,,,,,,,,,
,00:57:17,107,,,,,,,,,
,00:57:18,109,,,,,,,,,
,00:57:19,110,,,,,,,,,
,00:57:20,112,,,,,,,,,
,00:57:21,113,,,,,,,,,
,00:57:22,114,,,,,,,,,
,00:57:23,114,,,,,,,,,
,00:57:24,113,,,,,,,,,
,00:57:25,111,,,,,,,,,
,00:57:26,110,,,,,,,,,
,00:57:27,110,,,,,,,,,
,00:57:28,109,,,,,,,,,
,00:57:29,109,,,,,,,,,
,00:57:30,110,,,,,,,,,
,00:57:31,110,,,,,,,,,
,00:57:32,110,,,,,,,,,
,00:57:33,109,,,,,,,,,
,00:57:34,108,,,,,,,,,
,00:57:35,107,,,,,,,,,
,00:57:36,107,,,,,,,,,
,00:57:37,107,,,,,,,,,
,00:57:38,107,,,,,,,,,
,00:57:39,107,,,,,,,,,
,00:57:40,108,,,,,,,,,
,00:57:41,108,,,,,,,,,
,00:57:42,109,,,,,,,,,
,00:57:43,108,,,,,,,,,
,00:57:44,107,,,,,,,,,
,00:57:45,106,,,,,,,,,
,00:57:46,105,,,,,,,,,
,00:57:47,105,,,,,,,,,
,00:57:48,105,,,,,,,,,
,00:57:49,106,,,,,,,,,
,00:57:50,107,,,,,,,,,
,00:57:51,107,,,,,,,,,
,00:57:52,108,,,,,,,,,
,00:57:53,107,,,,,,,,,
,00:57:54,107,,,,,,,,,
,00:57:55,106,,,,,,,,,
,00:57:56,106,,,,,,,,,
,00:57:57,106,,,,,,,,,
,00:57:58,106,,,,,,,,,
,00:57:59,106,,,,,,,,,
,00:58:00,107,,,,,,,,,
,00:58:01,107,,,,,,,,,
,00:58:02,108,,,,,,,,,
,00:58:03,108,,,,,,,,,
,00:58:04,108,,,,,,,,,
,00:58:05,107,,,,,,,,,
,00:58:06,106,,,,,,,,,
,00:58:07,106,,,,,,,,,
,00:58:08,106,,,,,,,,,
,00:58:09,106,,,,,,,,,
,00:58:10,107,,,,,,,,,
,00:58:11,107,,,,,,,,,
,00:58:12,108,,,,,,,,,
,00:58:13,109,,,,,,,,,
,00:58:14,109,,,,,,,,,
,00:58:15,108,,,,,,,,,
,00:58:16,107,,,,,,,,,
,00:58:17,107,,,,,,,,,
,00:58:18,106,,,,,,,,,
,00:58:19,105,,,,,,,,,
,00:58:20,106,,,,,,,,,
,00:58:21,106,,,,,,,,,
,00:58:22,106,,,,,,,,,
,00:58:23,107,,,,,,,,,
,00:58:24,107,,,,,,,,,
,00:58:25,107,,,,,,,,,
,00:58:26,108,,,,,,,,,
,00:58:27,108,,,,,,,,,
,00:58:28,107,,,,,,,,,
,00:58:29,108,,,,,,,,,
,00:58:30,109,,,,,,,,,
,00:58:31,110,,,,,,,,,
,00:58:32,112,,,,,,,,,
,00:58:33,113,,,,,,,,,
,00:58:34,113,,,,,,,,,
,00:58:35,112,,,,,,,,,
,00:58:36,111,,,,,,,,,
,00:58:37,110,,,,,,,,,
,00:58:38,109,,,,,,,,,
,00:58:39,109,,,,,,,,,
,00:58:40,108,,,,,,,,,
,00:58:41,107,,,,,,,,,
,00:58:42,107,,,,,,,,,
,00:58:43,108,,,,,,,,,
,00:58:44,108,,,,,,,,,
,00:58:45,109,,,,,,,,,
,00:58:46,109,,,,,,,,,
,00:58:47,108,,,,,,,,,
,00:58:48,107,,,,,,,,,
,00:58:49,105,,,,,,,,,
,00:58:50,105,,,,,,,,,
,00:58:51,104,,,,,,,,,
,00:58:52,104,,,,,,,,,
,00:58:53,106,,,,,,,,,
,00:58:54,107,,,,,,,,,
,00:58:55,107,,,,,,,,,
,00:58:56,108,,,,,,,,,
,00:58:57,108,,,,,,,,,
,00:58:58,106,,,,,,,,,
,00:58:59,105,,,,,,,,,
,00:59:00,105,,,,,,,,,
,00:59:01,104,,,,,,,,,
,00:59:02,104,,,,,,,,,
,00:59:03,104,,,,,,,,,
,00:59:04,104,,,,,,,,,
,00:59:05,105,,,,,,,,,
,00:59:06,106,,,,,,,,,
,00:59:07,106,,,,,,,,,
,00:59:08,106,,,,,,,,,
,00:59:09,106,,,,,,,,,
,00:59:10,105,,,,,,,,,
,00:59:11,105,,,,,,,,,
,00:59:12,105,,,,,,,,,
,00:59:13,105,,,,,,,,,
,00:59:14,105,,,,,,,,,
,00:59:15,105,,,,,,,,,
,00:59:16,105,,,,,,,,,
,00:59:17,106,,,,,,,,,
,00:59:18,106,,,,,,,,,
,00:59:19,105,,,,,,,,,
,00:59:20,105,,,,,,,,,
,00:59:21,105,,,,,,,,,
,00:59:22,106,,,,,,,,,
,00:59:23,107,,,,,,,,,
,00:59:24,108,,,,,,,,,
,00:59:25,110,,,,,,,,,
,00:59:26,110,,,,,,,,,
,00:59:27,112,,,,,,,,,
,00:59:28,113,,,,,,,,,
,00:59:29,112,,,,,,,,,
,00:59:30,112,,,,,,,,,
,00:59:31,111,,,,,,,,,
,00:59:32,111,,,,,,,,,
,00:59:33,110,,,,,,,,,
,00:59:34,110,,,,,,,,,
,00:59:35,110,,,,,,,,,
,00:59:36,107,,,,,,,,,
,00:59:37,107,,,,,,,,,
,00:59:38,106,,,,,,,,,
,00:59:39,106,,,,,,,,,
,00:59:40,106,,,,,,,,,
,00:59:41,106,,,,,,,,,
,00:59:42,106,,,,,,,,,
,00:59:43,105,,,,,,,,,
,00:59:44,104,,,,,,,,,
,00:59:45,104,,,,,,,,,
,00:59:46,104,,,,,,,,,
,00:59:47,103,,,,,,,,,
,00:59:48,103,,,,,,,,,
,00:59:49,106,,,,,,,,,
,00:59:50,106,,,,,,,,,
,00:59:51,106,,,,,,,,,
,00:59:52,106,,,,,,,,,
,00:59:53,106,,,,,,,,,
,00:59:54,106,,,,,,,,,
,00:59:55,104,,,,,,,,,
,00:59:56,104,,,,,,,,,
,00:59:57,104,,,,,,,,,
,00:59:58,104,,,,,,,,,
,00:59:59,105,,,,,,,,,
,01:00:00,106,,,,,,,,,
,01:00:01,106,,,,,,,,,
,01:00:02,106,,,,,,,,,
,01:00:03,105,,,,,,,,,
,01:00:04,105,,,,,,,,,
,01:00:05,105,,,,,,,,,
,01:00:06,104,,,,,,,,,
,01:00:07,104,,,,,,,,,
,01:00:08,105,,,,,,,,,
,01:00:09,105,,,,,,,,,
,01:00:10,105,,,,,,,,,
,01:00:11,106,,,,,,,,,
,01:00:12,105,,,,,,,,,
,01:00:13,105,,,,,,,,,
,01:00:14,104,,,,,,,,,
,01:00:15,103,,,,,,,,,
,01:00:16,102,,,,,,,,,
,01:00:17,102,,,,,,,,,
,01:00:18,102,,,,,,,,,
,01:00:19,103,,,,,,,,,
,01:00:20,104,,,,,,,,,
,01:00:21,104,,,,,,,,,
,01:00:22,104,,,,,,,,,
,01:00:23,104,,,,,,,,,
,01:00:24,104,,,,,,,,,
,01:00:25,104,,,,,,,,,
,01:00:26,103,,,,,,,,,
,01:00:27,103,,,,,,,,,
,01:00:28,103,,,,,,,,,
,01:00:29,103,,,,,,,,,
,01:00:30,105,,,,,,,,,
,01:00:31,108,,,,,,,,,
,01:00:32,108,,,,,,,,,
,01:00:33,111,,,,,,,,,
,01:00:34,111,,,,,,,,,
,01:00:35,112,,,,,,,,,
,01:00:36,112,,,,,,,,,
,01:00:37,111,,,,,,,,,
,01:00:38,110,,,,,,,,,
,01:00:39,110,,,,,,,,,
,01:00:40,109,,,,,,,,,
,01:00:41,109,,,,,,,,,
,01:00:42,109,,,,,,,,,
,01:00:43,109,,,,,,,,,
,01:00:44,108,,,,,,,,,
,01:00:45,108,,,,,,,,,
,01:00:46,107,,,,,,,,,
,01:00:47,107,,,,,,,,,
,01:00:48,107,,,,,,,,,
,01:00:49,107,,,,,,,,,
,01:00:50,107,,,,,,,,,
,01:00:51,106,,,,,,,,,
,01:00:52,106,,,,,,,,,
,01:00:53,107,,,,,,,,,
,01:00:54,107,,,,,,,,,
,01:00:55,106,,,,,,,,,
,01:00:56,106,,,,,,,,,
,01:00:57,106,,,,,,,,,
,01:00:58,105,,,,,,,,,
,01:00:59,105,,,,,,,,,
,01:01:00,105,,,,,,,,,
,01:01:01,106,,,,,,,,,
,01:01:02,106,,,,,,,,,
,01:01:03,106,,,,,,,,,
,01:01:04,106,,,,,,,,,
,01:01:05,105,,,,,,,,,
,01:01:06,105,,,,,,,,,
,01:01:07,105,,,,,,,,,
,01:01:08,105,,,,,,,,,
,01:01:09,105,,,,,,,,,
,01:01:10,105,,,,,,,,,
,01:01:11,107,,,,,,,,,
,01:01:12,107,,,,,,,,,
,01:01:13,107,,,,,,,,,
,01:01:14,107,,,,,,,,,
,01:01:15,106,,,,,,,,,
,01:01:16,106,,,,,,,,,
,01:01:17,106,,,,,,,,,
,01:01:18,106,,,,,,,,,
,01:01:19,107,,,,,,,,,
,01:01:20,107,,,,,,,,,
,01:01:21,108,,,,,,,,,
,01:01:22,107,,,,,,,,,
,01:01:23,107,,,,,,,,,
,01:01:24,106,,,,,,,,,
,01:01:25,106,,,,,,,,,
,01:01:26,106,,,,,,,,,
,01:01:27,106,,,,,,,,,
,01:01:28,106,,,,,,,,,
,01:01:29,108,,,,,,,,,
,01:01:30,108,,,,,,,,,
,01:01:31,109,,,,,,,,,
,01:01:32,109,,,,,,,,,
,01:01:33,108,,,,,,,,,
,01:01:34,108,,,,,,,,,
,01:01:35,106,,,,,,,,,
,01:01:36,107,,,,,,,,,
,01:01:37,108,,,,,,,,,
,01:01:38,109,,,,,,,,,
,01:01:39,109,,,,,,,,,
,01:01:40,110,,,,,,,,,
,01:01:41,110,,,,,,,,,
,01:01:42,110,,,,,,,,,
,01:01:43,110,,,,,,,,,
,01:01:44,111,,,,,,,,,
,01:01:45,110,,,,,,,,,
,01:01:46,108,,,,,,,,,
,01:01:47,108,,,,,,,,,
,01:01:48,108,,,,,,,,,
